Date,Prev_RSI_BTC,Prev_RSI_SPX,Prev_RSI_NDX,Prev_DXY_Trend,Prev_Rate_Trend,Prev_BTC_AG,Prev_BTC_AL,Prev_SPX_AG,Prev_SPX_AL,Prev_NDX_AG,Prev_NDX_AL,Prev_RSI_GLD,Prev_RSI_TLT,Prev_RSI_USDT,Prev_GLD_AG,Prev_GLD_AL,Prev_TLT_AG,Prev_TLT_AL,Prev_USDT_AG,Prev_USDT_AL,Prev_Active_Addresses
2019-07-01,65.82560027349123,60.9748956404551,62.93821237170568,-1.6200027465820312,-0.25799989700317383,818.684235820294,425.0328475315279,59.94822056152011,38.36801258959688,4.5406004157756135,2.6737773758263486,65.20092544838722,66.0011608374868,42.311538534627395,1.9684508380833858,1.0506026869184997,1.705583840392866,0.8785886480160687,0.0021797785772906977,0.0029719569841727216,648524.8571428572
2019-08-01,62.97627154272975,62.119506563928674,64.66788489716073,2.3899993896484375,-0.005000114440917969,760.2067904045588,446.92531154713305,58.424767167616885,35.627440261768534,4.5442224284880695,2.482793277553038,65.20979837091257,66.29720408687515,50.6164936632549,1.828562190050644,0.9755596378528926,1.6048342604847818,0.815832316014921,0.002828576770441547,0.0027596743424460985,540942.75
2019-09-01,61.20190358856599,59.49575396666438,62.28651613620454,0.40000152587890625,-0.09700000286102295,705.9063053756618,447.49949409287353,54.25156951278711,36.934046091285076,4.219635112167493,2.5549212026217942,73.01274751037454,75.77164120900142,50.612341090361696,2.4508072683422273,0.9058768065776859,2.3691846959105343,0.7575585791567123,0.002626535572552865,0.002562980494019773,531373.125
2019-10-01,56.19216159226458,61.14386124267679,62.83064481599404,0.45999908447265625,-0.1629999876022339,655.4844264202574,511.0206658317754,53.967888068793386,34.29589994190757,4.01032266588823,2.372426831005952,65.66886156346098,70.10018893094059,50.87811971840821,2.2757496063177824,1.1897430977373153,2.1999572176312103,0.9383470454264895,0.0024649986634136954,0.002379910458732646,539702.1428571428
2019-11-01,58.661159499157314,63.09977629344966,66.2251491179982,-2.029998779296875,-0.27199995517730713,673.3581671670247,474.5191897009343,54.45732951812064,31.846192803199887,4.31954147449108,2.202967771648384,68.18306115863923,67.87355557062432,52.61592093045799,2.3674816029089234,1.1047614478989358,2.0428174163718382,0.9669223846412827,0.002453921502000252,0.002209916854537457,513948.75
2019-12-01,52.884638769169136,66.21412674031362,69.04758806475715,0.9199981689453125,0.0419999361038208,625.2611552265229,557.0503245883676,57.95465754361202,29.571464745828468,4.563283768723861,2.0456129308163566,61.91467721578596,67.04387454317578,48.81870093465646,2.1983757741297145,1.3522779205797038,1.8969018866309926,0.9324421803044611,0.00227864139471452,0.0023889170431154174,533734.75
2020-01-01,51.62170532792788,68.68551408644333,71.45328088463306,-1.8799972534179688,-0.034999966621398926,580.5996441389141,544.1203558119663,60.22932834964866,27.45921726398358,4.754498885969032,1.8994977214723312,65.66380665678518,60.50838294199128,47.24285962832502,2.4013484535585072,1.2556866405382965,1.761408894728779,1.1496074125776359,0.002115881295092054,0.002362851177367026,501278.0
2020-02-01,57.84096858668495,68.37003821130872,73.5014196998043,1.0,0.004999995231628418,693.1946821133666,505.2546161111116,55.927233467530904,25.873559585529396,4.892459222936646,1.763819312795736,69.75452383640771,68.24928826499789,48.106504035972485,2.6891098450593502,1.1659947376427038,2.294613443891567,1.067492597393519,0.002033960681879302,0.002194076093269381,505631.375
2020-03-01,55.180989264286495,54.47279482308343,64.01628121173681,0.7399978637695312,-0.2799999713897705,643.6807762481261,522.8093226612108,51.932431076992984,43.40402310285765,4.542997849869742,2.5536309512372237,68.45686742850734,73.15548958477511,52.99789826668152,2.4970305704122535,1.1505663241140955,2.701292557378944,0.9912431261511248,0.0022972505860675762,0.002037356372321568,546907.5714285715
2020-04-01,48.2986223774625,41.958981662591704,55.125574822587936,0.9200057983398438,-1.2000000197440386,597.7035779446885,639.8132466005885,48.22297171435063,66.70587022497496,4.218498003450475,3.4340262868212834,67.983747479236,77.16671965218632,50.031450335746506,2.318671243954235,1.091954574609852,3.110693596458461,0.9204400457117587,0.002133161258491321,0.002130479399887152,524405.5
2020-05-01,54.56772307261229,52.40302575187414,64.98070230240086,-0.03000640869140625,0.06000000424683094,713.5754066406035,594.1123004148321,68.19560543118273,61.94116520890532,5.916922767643186,3.1887386949054775,74.23145781815653,77.89008857933001,51.843040086099236,2.9209090122432184,1.013957819280577,3.010967147813549,0.8546943281609188,0.0021297275745657063,0.0019783022998952123,573856.8571428572
2020-06-01,56.61573523717021,55.84506066543159,68.68226141643564,-0.6800003051757812,0.03800000250339508,719.9275120814533,551.6757075280584,72.74449982560718,57.51679626541208,6.493643468043115,2.960971645269372,76.14789752949596,74.22531735154801,45.77526083271245,3.0058441263938143,0.9415322607605356,2.7958980658268664,0.9708733884262104,0.0019776041763824416,0.0023426424817626127,608353.875
2020-07-01,55.5304921227637,57.25801675336589,71.8410605810148,-0.9499969482421875,0.006999999284744263,668.5041183613495,535.3464019680185,71.54703415726024,53.408453675025505,7.014650004993719,2.7494736706072738,78.05517652973883,74.47100017285314,47.52343587835694,3.1097117927284077,0.8742799564204974,2.6298519497968225,0.9015252892529096,0.0019699888637479466,0.002175310875922426,619944.1428571428
2020-08-01,60.97955558014656,61.32519991006536,75.3484151388614,-3.9000015258789062,-0.0520000085234642,776.8590836792888,497.1073732560172,78.63868015495594,49.5935641268094,7.803584873149859,2.553082694135326,83.72894507928808,77.5192288954931,47.75325999574632,4.177589347433075,0.8118313881047475,2.886632326359884,0.8371306257348446,0.0018462073500710738,0.002019931527642253,655320.75
2020-09-01,61.80372728209653,65.99972398376596,79.61944888642826,-1.3499984741210938,0.012000001966953278,746.8944002468396,461.59970373773024,89.39234167290552,46.05116668918016,9.261545014744067,2.370719644554231,82.96153425827607,67.2768430777237,50.74241109017307,3.879190108330713,0.7966999207205915,2.6804443030484637,1.3037561743012174,0.0019321903731486212,0.0018756507042392346,682373.5
2020-10-01,58.46794688171122,61.22519042669796,71.77483381240764,1.75,-0.009999997913837433,693.5448002292081,492.65180358235665,83.00717441055512,52.569658968078,8.60000608511949,3.381917979792545,73.62334520878142,67.93996339604793,48.93628626471292,3.602105100592805,1.2905075488024913,2.565505732922792,1.210630733279702,0.0017941767750665769,0.001872175766197523,665235.7142857143
2020-11-01,65.2253208085857,58.15524983324326,68.18302431183764,0.15000152587890625,-0.0020000040531158447,858.0418792306933,457.4623890407597,77.07809052408689,55.46040040339386,7.9857199361823845,3.7264621161410685,72.57360585548149,61.9765406956296,47.7697106178372,3.344811879121891,1.2640425930984072,2.382255323428307,1.4615463742619552,0.0016660212911332498,0.0018215888902672589,654497.5
2020-12-01,74.08302821172131,65.24820334693214,73.32212724833062,-2.1699981689453125,-0.007999993860721588,1214.2418035936794,424.7865041092769,96.69179276343782,51.49894323172287,9.510336568112438,3.4602862507024206,62.61428106061906,63.61075831182949,47.972850546671516,3.1058967448988986,1.8544680349697262,2.372386718085772,1.3571502046718156,0.0015596644699796543,0.0016914753981053117,675613.7142857143
2021-01-01,82.00247999917944,67.5151707930094,75.32616282020305,-1.9300003051757812,-0.01000000536441803,1797.216300881631,394.44461095861425,99.38810653368333,47.82044728659981,9.80926560021713,3.2131229470808194,68.35160447517723,61.30780329159539,48.24335389095346,3.7190471517922807,1.7220060324718887,2.202930523936788,1.3902997104904582,0.0014640380659480788,0.0015706557268120752,686494.375
2021-02-01,84.27265462252018,66.07098503177207,75.5211348769943,0.6399993896484375,-0.016999997198581696,1962.603613095443,366.2699958901418,92.28895606699166,47.39256377505696,9.20491724819269,2.983614165146475,63.21297010016677,55.75038784693803,48.517459388450085,3.4534009266642607,2.0097198872953252,2.0455783436555888,1.6235949529889078,0.00137446725896525,0.001458466032039784,748625.5
2021-03-01,88.74314719777223,67.78998858457953,75.32713424484405,0.34999847412109375,-0.013000000268220901,2681.2326518921973,340.10785332656025,92.61902435573333,44.00738064826718,8.547423159036068,2.7996475143994055,54.869099607975684,48.044818524241386,50.28192709047975,3.2067294319025277,2.637597256185503,1.8994656048230467,2.0540629195164857,0.0013696489297987866,0.0013542898868940854,802865.5714285715
2021-04-01,91.66692800544733,70.4783068398551,76.11230426591412,2.3000030517578125,-0.02199999988079071,3474.0776410427543,315.81443523180593,97.55623620420774,40.8639963162481,8.283221668742197,2.599672691942305,53.564817982449696,42.67109515853941,47.473328317360014,2.9776773296237757,2.581339655367007,1.763789490192829,2.369663104917931,0.0012718168633845876,0.0014071966131563242,792638.375
2021-05-01,89.54295967952005,73.54083972222314,78.90643736633763,-1.9500045776367188,-0.01000000024214387,3225.929238111129,376.7317077152484,105.46507856796968,37.945139436516094,9.030181665338736,2.4139817853749976,56.95958315964505,45.6020247595203,47.45822103826855,3.1721287309536623,2.396958251412221,1.8446047149446805,2.20040145456665,0.0011809728017142598,0.0013074744596400314,769838.4285714285
2021-06-01,62.35819691811196,73.86245278967249,76.86562445491779,-1.44000244140625,0.005000000353902578,2995.5057211031913,1808.2023223427307,99.57042591356114,35.2347723339078,8.385168689243113,2.5236982440647298,63.3915165437543,45.59408664610939,48.2957925088056,3.854119623078624,2.2257469477399194,1.7128472353057747,2.043883870200282,0.001134049318510758,0.0012140834268086005,692629.375
2021-07-01,60.150509081600845,75.18486734472529,79.71802674819813,2.600006103515625,0.03199999872595072,2781.5410267386774,1842.7606944075358,99.12897668536034,32.718002881485816,9.210836571652086,2.3434340837743917,54.58601365916539,50.914521116943945,47.79944562507634,3.578825364287294,2.9774793086156395,1.9686121623109984,1.8978921651859761,0.0010530457957599894,0.0011500044321019526,577723.8571428572
2021-08-01,64.08481456605051,76.52384573759623,81.01681480364138,-0.2700042724609375,0.0,3053.2423373287716,1711.1349305212832,99.03117589533461,30.3810026756654,9.286972059279616,2.176045934933364,56.713955239240065,55.08199806666844,47.901367295347896,3.622480869795791,2.7648022151430935,2.161106182316128,1.7623284391012637,0.000981830265069195,0.0010678612583803844,550454.875
2021-09-01,67.03376953661483,78.17672249695376,82.75084979998394,0.45999908447265625,0.0,3230.9030409124307,1588.91100691262,101.05897834254286,28.210931055975013,9.693667832947144,2.0206140824381236,56.625298724688705,54.621383933530865,48.39908648919766,3.3637322362389486,2.5766024056909083,2.006741455007833,1.6671703181721556,0.0009300577624407871,0.000991585454210357,578192.0
2021-10-01,63.60683390221798,69.30432516449478,72.54703766155134,1.6200027465820312,-0.011999998241662979,3000.1242522758284,1716.545432758147,93.84047988950408,41.56301717474465,9.001262987736634,3.40622224926174,52.87969280019823,50.63160316913903,47.685035800286684,3.123465647936167,2.7832737496203523,1.8634027796501307,1.8169127999796133,0.000863625065123588,0.0009474778325246423,618655.8571428572
2021-11-01,71.69743652349193,73.74650983584783,76.58749042778567,-0.12999725341796875,0.019999999552965164,4037.8341271132695,1593.9350447039938,108.41186302239664,38.59423023369146,10.346612140258795,3.162920660028759,54.32510384994583,53.629503216065466,48.17155671702133,3.0739318642108158,2.5844684817903274,1.9512433072476658,1.687133314266784,0.000817724276388128,0.0008798008444871678,676554.0
2021-12-01,67.70823268501628,72.29462894622851,77.54859262682447,1.8699951171875,0.0,3749.417403748036,1788.1919165108513,100.66815852079688,38.57891970360635,10.144577518912184,2.9369977557409905,53.48888101265306,56.87757518195835,47.97588839769305,2.854365302481472,2.482006011411331,2.0663439701507342,1.5666237918191563,0.0007593153995032617,0.0008233867137102873,705226.25
2022-01-01,58.947470290857126,75.04091247247439,78.0556692462479,-0.31999969482421875,-0.015000000596046448,3481.6018749088907,2424.676813099362,107.70473118225782,35.82328258192019,9.70065462344859,2.7272122017594915,56.88245852486996,53.69541012189527,47.7506867353674,3.0404825461518805,2.304719867739093,1.9187479722828247,1.6546449265273862,0.0007050785852530288,0.000771504545709148,678185.0
2022-02-01,53.496666544103974,66.15474182774466,64.65641507419856,0.8700027465820312,0.13999999314546585,3232.916026701113,2810.2942059136935,100.01153609781082,51.16664604705089,9.007750721773691,4.923969296165063,54.62625942530996,48.69465411404807,48.544138298183,2.8233052214267462,2.3450977611846264,1.7816945456911941,1.8772174603747604,0.0006758584481602831,0.0007163970781584947,657231.125
2022-03-01,56.12703691383675,61.70837640352392,59.44855928613766,0.1699981689453125,0.11499999463558197,3338.4298372938906,2609.5589054912866,92.86785494796719,57.62687584949368,8.364339955932714,5.7055383663887635,60.65233988408229,46.53780224640304,48.18740173987801,3.3566411731049697,2.1775907782428674,1.6544306495703947,1.9005946625633936,0.0006275828447202629,0.0006747966612511078,654774.1428571428
2022-04-01,57.418644479292105,64.54404951019231,62.59161499700987,1.5999984741210938,0.20500001311302185,3267.5020922193266,2423.161840813337,97.41088065480882,53.5106704316727,8.864600027439751,5.297999911646708,61.855853336942246,40.68090753020502,48.054093864140704,3.2790231617168915,2.0220485797969485,1.536257031743938,2.2401017690111535,0.0005827554986688156,0.0006299517897391006,680172.0
2022-05-01,51.926973571195546,53.64807583865633,49.70221917042477,4.650001525878906,0.3150000274181366,3034.109085632232,2808.921765130242,90.45296060803676,78.15133543432107,8.231414311194055,8.330048031099398,58.67171298680421,33.2755380667587,47.604142554952084,3.0448072215942568,2.144758697981095,1.426524386619371,2.860481833257288,0.0005411301059067573,0.000595598919896199,649158.7142857143
2022-06-01,48.17106900901015,53.65272200554804,48.60537834579113,-1.2099990844726562,0.22199994325637817,2817.387008087073,3031.324814272725,84.00772960478413,72.56909718901242,7.643456146108766,8.08207959960904,54.0490737101756,31.913564100065784,45.25526711459567,2.827320991480381,2.4037048104439407,1.3246297875751303,2.8260497899917003,0.0005024779554848462,0.0006078413234014509,641998.25
2022-07-01,41.601184259870415,45.842874641199195,42.865958510192556,2.94000244140625,0.5700000524520874,2616.145078937996,3672.4861835657443,78.00717749015669,92.15487735631511,7.097494992815283,9.459920820312188,51.99977685944628,31.15553125438477,43.538985286173784,2.6253694920889252,2.4234396579680344,1.2300133741769066,2.7179641587171814,0.00046658667295021433,0.0006050659388031958,639505.75
2022-08-01,44.032976456931436,53.14800539499179,50.85361187954256,1.2099990844726562,0.6980000734329224,2683.003996290639,3410.1657418824766,97.07167597300266,85.57238611657831,9.089353958172227,8.784212190289889,48.76067956630109,34.27584303344847,49.056764701527946,2.4378430997968588,2.5617654402811434,1.3162008387655537,2.523823861665954,0.0005410412811061839,0.0005618469431743961,627268.4285714285
2022-09-01,42.27848972688379,49.494065049283655,47.604805729952346,2.7999954223632812,0.5619997978210449,2491.3608536984502,3401.377675498014,90.1379848320739,91.98078989842986,8.440114389731354,9.289428374521416,45.387754889865526,31.32792813688279,48.012069979043375,2.263711449811369,2.723782325336397,1.2221864931394428,2.6790816909526494,0.0005023954753128851,0.0005439986408586817,635584.125
2022-10-01,41.940159974492545,42.81426237554292,41.9046532653584,3.4200057983398438,0.32000017166137695,2313.4065070057036,3202.5631707749417,83.69955734406861,111.79501082086345,7.8372490761791145,10.865325615348011,42.3809620979998,26.98362296713384,48.13796275220371,2.1020177748248425,2.8577983094920563,1.1348874579151969,3.0709505027526274,0.00046886872516236234,0.0005051415950830617,653993.625
2022-11-01,42.7890456789841,48.60525263802611,44.410413761171256,-0.5900039672851562,0.7949998378753662,2224.162069005296,2973.8086585767314,98.17529348243872,103.8096529050875,8.060267226011186,10.089230928537438,40.641292384670514,24.5456549003722,47.75334704210528,1.9518736480516397,2.850812323588048,1.0538240680641113,3.2394982015654974,0.0004353781019364793,0.0004763445916636068,631784.8571428572
2022-12-01,40.78105761041,52.37979137822043,47.75831218101714,-5.5800018310546875,0.2779998779296875,2065.293349790632,2999.0513994819653,106.0292101589163,96.39467769758126,8.564561841703467,9.368571576499049,50.805596694743016,31.966701116421945,48.051427325707884,2.7338822372254064,2.6471828719031874,1.4134138746211948,3.008105472882247,0.000409137444633068,0.00044231997797334916,661718.0
2023-01-01,40.3999435998614,47.99170718259452,42.87198347934525,-2.4300003051757812,0.007000446319580078,1917.7723962341584,2829.195607554682,98.45569514756514,106.6957798207451,7.952807424438935,10.597319672597331,53.98287445729655,30.583289776314857,46.61535998311339,2.883605065356069,2.4580983810529595,1.3124557407196809,2.978958787668002,0.0003799133414449917,0.0004350827061723964,639508.875
